date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:09	15744/15744	---M-Z	200	added ('OK')	text/css	etag:%224e41d7f-3d80-5005e43349a80%22	http://bootstrapmaster.com/live/acme2/assets/css/filetypes.css	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/css/filetypes.css	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:09	7441/7441	---M-Z	200	added ('OK')	text/css	etag:%224e41c02-1d11-5005e42ab4640%22	http://bootstrapmaster.com/live/acme2/assets/css/social.css	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/css/social.css	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:09	11649/11649	---M-Z	200	added ('OK')	text/css	etag:%224e41c86-2d81-5005e42d90d00%22	http://bootstrapmaster.com/live/acme2/assets/css/dropzone.css	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/css/dropzone.css	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:10	4521/4521	---M-Z	200	added ('OK')	text/css	etag:%224e41c1c-11a9-5005e42ba8880%22	http://bootstrapmaster.com/live/acme2/assets/css/xcharts.min.css	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/css/xcharts.min.css	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:10	158/158	---M-Z	200	added ('OK')	text/css	etag:%224e41cbb-9e-5005e42e84f40%22	http://bootstrapmaster.com/live/acme2/assets/css/jquery.easy-pie-chart.css	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/css/jquery.easy-pie-chart.css	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:10	667/667	---M--	200	added ('OK')	image/png	etag:%224ebd47a-29b-5005e45b57900%22	http://bootstrapmaster.com/live/acme2/assets/img/quote.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/quote.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:11	587/587	---M--	200	added ('OK')	image/png	etag:%224ebd4c0-24b-5005e45c4bb40%22	http://bootstrapmaster.com/live/acme2/assets/img/chat-right.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/chat-right.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:11	491/491	---M--	200	added ('OK')	image/png	etag:%224ebd258-1eb-5005e44fe5e00%22	http://bootstrapmaster.com/live/acme2/assets/img/chat-left.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/chat-left.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:11	240/240	---M--	200	added ('OK')	image/png	etag:%224ebd35a-f0-5005e454aa940%22	http://bootstrapmaster.com/live/acme2/assets/img/slider_r8.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/slider_r8.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:11	314/314	---M--	200	added ('OK')	image/jpeg	etag:%224ebd3c5-13a-5005e45692dc0%22	http://bootstrapmaster.com/live/acme2/assets/img/grid_grey.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/grid_grey.jpg	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:11	1136/1136	---M--	200	added ('OK')	image/png	etag:%224ebd27b-470-5005e450da040%22	http://bootstrapmaster.com/live/acme2/assets/img/sort_both.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/sort_both.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:12	1118/1118	---M--	200	added ('OK')	image/png	etag:%224ebd4b8-45e-5005e45c4bb40%22	http://bootstrapmaster.com/live/acme2/assets/img/sort_asc.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/sort_asc.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:12	1127/1127	---M--	200	added ('OK')	image/png	etag:%224ebd41a-467-5005e4596f480%22	http://bootstrapmaster.com/live/acme2/assets/img/sort_desc.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/sort_desc.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:12	1050/1050	---M--	200	added ('OK')	image/png	etag:%224ebd49f-41a-5005e45c4bb40%22	http://bootstrapmaster.com/live/acme2/assets/img/sort_asc_disabled.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/sort_asc_disabled.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:12	1045/1045	---M--	200	added ('OK')	image/png	etag:%224ebd2fd-415-5005e453b6700%22	http://bootstrapmaster.com/live/acme2/assets/img/sort_desc_disabled.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/sort_desc_disabled.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:13	46093/46093	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202015%2007:41:13%20GMT	http://bootstrapmaster.com/live/acme2/assets/img/saturation.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/saturation.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:14	46093/46093	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202015%2007:41:14%20GMT	http://bootstrapmaster.com/live/acme2/assets/img/hue.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/hue.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:16	46093/46093	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202015%2007:41:15%20GMT	http://bootstrapmaster.com/live/acme2/assets/img/alpha.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/alpha.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:16	151/151	---M--	200	added ('OK')	image/png	etag:%224ebd502-97-5005e45e33fc0%22	http://bootstrapmaster.com/live/acme2/assets/img/timeline-bg.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/timeline-bg.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:16	645/645	---M--	200	added ('OK')	image/png	etag:%224ebd3bb-285-5005e45692dc0%22	http://bootstrapmaster.com/live/acme2/assets/img/timeline-left-arrow.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/timeline-left-arrow.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:16	767/767	---M--	200	added ('OK')	image/png	etag:%224ebd472-2ff-5005e45b57900%22	http://bootstrapmaster.com/live/acme2/assets/img/timeline-right-arrow.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/timeline-right-arrow.png	(from http://bootstrapmaster.com/live/acme2/assets/css/style.min.css)
13:11:17	1084/1084	---M--	200	added ('OK')	image/png	etag:%224ebd57a-43c-5005e4601c440%22	http://bootstrapmaster.com/live/acme2/assets/img/timeline-left-arrow@2x.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/timeline-left-arrow@2x.png	(from http://bootstrapmaster.com/live/acme2/assets/css/retina.min.css)
13:11:17	1016/1016	---M--	200	added ('OK')	image/png	etag:%224ebd270-3f8-5005e450da040%22	http://bootstrapmaster.com/live/acme2/assets/img/timeline-right-arrow@2x.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/timeline-right-arrow@2x.png	(from http://bootstrapmaster.com/live/acme2/assets/css/retina.min.css)
13:11:17	805/805	---M--	200	added ('OK')	image/png	etag:%224ebd2b7-325-5005e451ce280%22	http://bootstrapmaster.com/live/acme2/assets/img/chat-left@2x.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/chat-left@2x.png	(from http://bootstrapmaster.com/live/acme2/assets/css/retina.min.css)
13:11:17	912/912	---M--	200	added ('OK')	image/png	etag:%224ebd43a-390-5005e45a636c0%22	http://bootstrapmaster.com/live/acme2/assets/img/chat-right@2x.png	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/chat-right@2x.png	(from http://bootstrapmaster.com/live/acme2/assets/css/retina.min.css)
13:11:18	1190/1190	---M-Z	200	added ('OK')	application/javascript	etag:%221143024-4a6-5005e49954b40%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.ui.touch-punch.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.ui.touch-punch.min.js	(from http://bootstrapmaster.com/live/acme2/ui-sliders-progress.html)
13:11:19	5109/5109	---M-Z	200	added ('OK')	application/javascript	etag:%221143058-13f5-5005e49b3cfc0%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/ui-sliders-progress.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/ui-sliders-progress.js	(from http://bootstrapmaster.com/live/acme2/ui-sliders-progress.html)
13:11:19	7675/7675	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde4c-1dfb-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.nestable.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.nestable.min.js	(from http://bootstrapmaster.com/live/acme2/ui-nestable-list.html)
13:11:19	611/611	---M-Z	200	added ('OK')	application/javascript	etag:%221143051-263-5005e49a48d80%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/ui-nestable-list.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/ui-nestable-list.js	(from http://bootstrapmaster.com/live/acme2/ui-nestable-list.html)
13:11:19	62686/62686	---M--	200	added ('OK')	image/jpeg	etag:%224ebd3ea-f4de-5005e45787000%22	http://bootstrapmaster.com/live/acme2/assets/img/bg-login.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/bg-login.jpg	(from http://bootstrapmaster.com/live/acme2/login.html)
13:11:20	5424/5424	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde7a-1530-5005e491b3940%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.noty.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.noty.min.js	(from http://bootstrapmaster.com/live/acme2/ui-elements.html)
13:11:21	8273/8273	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdebc-2051-5005e4939bdc0%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.raty.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.raty.min.js	(from http://bootstrapmaster.com/live/acme2/ui-elements.html)
13:11:21	4242/4242	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdfd8-1092-5005e49678480%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.gritter.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.gritter.min.js	(from http://bootstrapmaster.com/live/acme2/ui-elements.html)
13:11:21	6645/6645	---M-Z	200	added ('OK')	application/javascript	etag:%22114304e-19f5-5005e49a48d80%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/ui-elements.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/ui-elements.js	(from http://bootstrapmaster.com/live/acme2/ui-elements.html)
13:11:22	20466/20466	---M--	200	added ('OK')	image/jpeg	etag:%224ebd53d-4ff2-5005e45f28200%22	http://bootstrapmaster.com/live/acme2/assets/img/avatar9.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/avatar9.jpg	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:22	1608/1608	---M--	200	added ('OK')	image/jpeg	etag:%224ebd577-648-5005e4601c440%22	http://bootstrapmaster.com/live/acme2/assets/img/avatar7.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/avatar7.jpg	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:22	2059/2059	---M--	200	added ('OK')	image/jpeg	etag:%224ebd4b1-80b-5005e45c4bb40%22	http://bootstrapmaster.com/live/acme2/assets/img/avatar8.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/avatar8.jpg	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:22	3177/3177	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde95-c69-5005e492a7b80%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.autosize.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.autosize.min.js	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:23	2163/2163	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde55-873-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.placeholder.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.placeholder.min.js	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:23	19058/19058	---M--	200	added ('OK')	image/jpeg	etag:%224ebd497-4a72-5005e45b57900%22	http://bootstrapmaster.com/live/acme2/assets/img/avatar6.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/avatar6.jpg	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:23	1941/1941	---M-Z	200	added ('OK')	application/javascript	etag:%221143042-795-5005e49a48d80%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/widgets.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/widgets.js	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:23	5852/5852	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdfd6-16dc-5005e49678480%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.knob.modified.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.knob.modified.min.js	(from http://bootstrapmaster.com/live/acme2/page-infrastructure.html)
13:11:23	562/562	---M-Z	200	added ('OK')	application/javascript	etag:%221143025-232-5005e49954b40%22	http://bootstrapmaster.com/live/acme2/assets/js/counter.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/counter.min.js	(from http://bootstrapmaster.com/live/acme2/page-infrastructure.html)
13:11:23	49366/49366	---M-Z	200	added ('OK')	application/javascript	etag:%22114302e-c0d6-5005e49954b40%22	http://bootstrapmaster.com/live/acme2/assets/js/fullcalendar.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/fullcalendar.min.js	(from http://bootstrapmaster.com/live/acme2/widgets.html)
13:11:24	5449/5449	---M-Z	200	added ('OK')	application/javascript	etag:%221143074-1549-5005e49c31200%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/page-infrastructure.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/page-infrastructure.js	(from http://bootstrapmaster.com/live/acme2/page-infrastructure.html)
13:11:24	640/640	---M-Z	200	added ('OK')	application/javascript	etag:%22114305b-280-5005e49b3cfc0%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/page-inbox.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/page-inbox.js	(from http://bootstrapmaster.com/live/acme2/page-inbox.html)
13:11:24	25688/25688	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdebb-6458-5005e4939bdc0%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.chosen.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.chosen.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:24	12017/12017	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdfc9-2ef1-5005e49584240%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.cleditor.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.cleditor.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:25	3568/3568	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdfc6-df0-5005e49584240%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.maskedinput.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.maskedinput.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:25	4030/4030	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdffb-fbe-5005e4976c6c0%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.inputlimiter.1.3.1.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.inputlimiter.1.3.1.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:25	25025/25025	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdfe5-61c1-5005e49678480%22	http://bootstrapmaster.com/live/acme2/assets/js/bootstrap-datepicker.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/bootstrap-datepicker.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:26	14320/14320	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde4a-37f0-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/bootstrap-timepicker.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/bootstrap-timepicker.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:26	18053/18053	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdeb0-4685-5005e4939bdc0%22	http://bootstrapmaster.com/live/acme2/assets/js/moment.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/moment.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:26	18416/18416	---M-Z	200	added ('OK')	application/javascript	etag:%221143019-47f0-5005e49860900%22	http://bootstrapmaster.com/live/acme2/assets/js/daterangepicker.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/daterangepicker.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:26	1877/1877	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde53-755-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.hotkeys.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.hotkeys.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:27	3631/3631	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde63-e2f-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/bootstrap-wysiwyg.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/bootstrap-wysiwyg.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:27	8668/8668	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde61-21dc-5005e490bf700%22	http://bootstrapmaster.com/live/acme2/assets/js/bootstrap-colorpicker.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/bootstrap-colorpicker.min.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:27	1253/1253	---M-Z	200	added ('OK')	application/javascript	etag:%22114305e-4e5-5005e49b3cfc0%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/form-elements.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/form-elements.js	(from http://bootstrapmaster.com/live/acme2/form-elements.html)
13:11:27	2752/2752	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde73-ac0-5005e491b3940%22	http://bootstrapmaster.com/live/acme2/assets/js/wizard.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/wizard.min.js	(from http://bootstrapmaster.com/live/acme2/form-wizard.html)
13:11:28	435/435	---M-Z	200	added ('OK')	application/javascript	etag:%22114306e-1b3-5005e49b3cfc0%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/form-wizard.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/form-wizard.js	(from http://bootstrapmaster.com/live/acme2/form-wizard.html)
13:11:28	27897/27897	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdeac-6cf9-5005e4939bdc0%22	http://bootstrapmaster.com/live/acme2/assets/js/dropzone.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/dropzone.min.js	(from http://bootstrapmaster.com/live/acme2/form-dropzone.html)
13:11:28	96/96	---M-Z	200	added ('OK')	application/javascript	etag:%221143040-60-5005e49a48d80%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/form-dropzone.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/form-dropzone.js	(from http://bootstrapmaster.com/live/acme2/form-dropzone.html)
13:11:29	14606/14606	---M-Z	200	added ('OK')	application/javascript	etag:%221143060-390e-5005e49b3cfc0%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/charts-flot.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/charts-flot.js	(from http://bootstrapmaster.com/live/acme2/charts-flot.html)
13:11:30	31174/31174	---M-Z	200	added ('OK')	application/javascript	etag:%224ebde9d-79c6-5005e492a7b80%22	http://bootstrapmaster.com/live/acme2/assets/js/xcharts.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/xcharts.min.js	(from http://bootstrapmaster.com/live/acme2/charts-xcharts.html)
13:11:30	10587/10587	---M-Z	200	added ('OK')	application/javascript	etag:%221143054-295b-5005e49a48d80%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/charts-xcharts.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/charts-xcharts.js	(from http://bootstrapmaster.com/live/acme2/charts-xcharts.html)
13:11:30	3963/3963	---M-Z	200	added ('OK')	application/javascript	etag:%224ebdf9d-f7b-5005e49584240%22	http://bootstrapmaster.com/live/acme2/assets/js/jquery.easy-pie-chart.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/jquery.easy-pie-chart.min.js	(from http://bootstrapmaster.com/live/acme2/charts-others.html)
13:11:31	5514/5514	---M-Z	200	added ('OK')	application/javascript	etag:%22114307c-158a-5005e49c31200%22	http://bootstrapmaster.com/live/acme2/assets/js/pages/charts-other.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/pages/charts-other.js	(from http://bootstrapmaster.com/live/acme2/charts-others.html)
13:11:33	144801/144801	---MCZ	200	added ('OK')	application/javascript	etag:%224ebdefc-235a1-5005e49490000%22	http://bootstrapmaster.com/live/acme2/assets/js/d3.min.js	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/js/d3.min.js	(from http://bootstrapmaster.com/live/acme2/charts-xcharts.html)
13:11:38	44758/44758	---M--	200	added ('OK')	image/jpeg	etag:%224ebd655-aed6-5005e465d51c0%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo2.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo2.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:46	46811/46811	---M--	200	added ('OK')	image/jpeg	etag:%224ebd62e-b6db-5005e464e0f80%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo5.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo5.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:49	98346/98346	---M--	200	added ('OK')	image/jpeg	etag:%224ebd603-1802a-5005e463ecd40%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo4.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo4.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:50	117292/117292	---M--	200	added ('OK')	image/jpeg	etag:%224ebd605-1ca2c-5005e463ecd40%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo3.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo3.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:57	168657/168657	---M--	200	added ('OK')	image/jpeg	etag:%224ebd671-292d1-5005e466c9400%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo1.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo1.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:59	61604/61604	---M--	200	added ('OK')	image/jpeg	etag:%224ebd67f-f0a4-5005e466c9400%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo7.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo7.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:11:59	87748/87748	---M--	200	added ('OK')	image/jpeg	etag:%224ebd67d-156c4-5005e466c9400%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo6.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo6.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:12:07	60358/60358	---M--	200	added ('OK')	image/jpeg	etag:%224ebd6a3-ebc6-5005e467bd640%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo9.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo9.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
13:12:08	111882/111882	---M--	200	added ('OK')	image/jpeg	etag:%224ebd653-1b50a-5005e465d51c0%22	http://bootstrapmaster.com/live/acme2/assets/img/gallery/photo8.jpg	C:/Users/jvellai/Desktop/SamplePaytm/bootstrapmaster.com/live/acme2/assets/img/gallery/photo8.jpg	(from http://bootstrapmaster.com/live/acme2/gallery.html)
